27.885,0.58037,-1.1958,1.281,-0.93288,0.49964,-0.072015,0.42719,-0.41728,0.37233,-0.31338,0.35416,0.084639,0.29277,0.30453,6.9166,-0.48843,0.12447,0.3637,-0.17591,0.2265,-0.19467,0.18444,-0.030658,0.13824,0.10324,0.11713,0.24937,-0.057121,0.076317,-0.48843,1.4488,0.26876,0.082097,0.15283,-0.12149,0.041043,-0.1161,0.2032,-0.087819,0.08891,0.02927,0.034591,0.061072,0.060561,0.12447,0.26876,1.0171,0.19174,0.060301,-0.022781,0.097076,-0.079193,0.11551,-0.1072,-0.018668,0.0069643,-0.0089154,-0.010902,0.041812,0.3637,0.082097,0.19174,0.74942,0.0041623,0.11274,0.07599,0.054591,0.10134,0.027022,-0.039015,0.017646,0.022771,-0.0028537,0.046636,-0.17591,0.15283,0.060301,0.0041623,0.61324,-0.0064952,0.032714,0.01021,0.020164,-0.029375,0.090083,-0.056973,0.026781,0.0078667,-0.0029699,0.2265,-0.12149,-0.022781,0.11274,-0.0064952,0.57534,0.032534,0.090372,-0.015089,0.024387,-0.066726,0.013635,-0.0076724,-0.015784,0.0022094,-0.19467,0.041043,0.097076,0.07599,0.032714,0.032534,0.58635,0.041436,0.097494,-0.0074252,-0.025953,0.030747,-0.0045624,0.0008648,-0.005537,0.18444,-0.1161,-0.079193,0.054591,0.01021,0.090372,0.041436,0.51415,-0.0028717,0.030626,0.028329,-0.0072943,0.014507,-0.0077039,-0.012674,-0.030658,0.2032,0.11551,0.10134,0.020164,-0.015089,0.097494,-0.0028717,0.63041,-0.088544,0.042857,0.036856,-0.024604,-0.0051502,0.028962,0.13824,-0.087819,-0.1072,0.027022,-0.029375,0.024387,-0.0074252,0.030626,-0.088544,0.55344,-0.0069732,0.093235,0.025997,-0.0224,-0.00044851,0.10324,0.08891,-0.018668,-0.039015,0.090083,-0.066726,-0.025953,0.028329,0.042857,-0.0069732,0.55282,0.045457,0.10292,0.061024,-0.036981,0.11713,0.02927,0.0069643,0.017646,-0.056973,0.013635,0.030747,-0.0072943,0.036856,0.093235,0.045457,0.53038,0.043405,0.037133,0.022517,0.24937,0.034591,-0.0089154,0.022771,0.026781,-0.0076724,-0.0045624,0.014507,-0.024604,0.025997,0.10292,0.043405,0.55137,0.045864,0.037593,-0.057121,0.061072,-0.010902,-0.0028537,0.0078667,-0.015784,0.0008648,-0.0077039,-0.0051502,-0.0224,0.061024,0.037133,0.045864,0.4914,0.079459,0.076317,0.060561,0.041812,0.046636,-0.0029699,0.0022094,-0.005537,-0.012674,0.028962,-0.00044851,-0.036981,0.022517,0.037593,0.079459,0.4872
25.279,0.10426,-1.0658,1.5529,-0.96917,0.47684,-0.1879,0.41316,-0.36773,0.31161,-0.22358,0.14993,0.081554,0.23477,0.19119,20.03,-0.61331,-0.71875,0.53616,-0.52979,0.34047,0.0046253,0.41423,-0.69582,0.27864,-0.3227,0.63741,-0.034439,0.11084,0.42814,-0.61331,2.3381,0.32701,-0.36374,0.1883,-0.18623,-0.00020478,-0.16967,0.22132,-0.16524,0.038735,0.038419,0.014395,0.073552,0.15054,-0.71875,0.32701,1.1603,0.018531,0.072705,-0.093217,0.069464,-0.15322,0.076101,-0.1058,-0.0065881,-0.06449,0.0080013,-0.023547,0.047159,0.53616,-0.36374,0.018531,1.081,-0.067666,0.14839,-0.012419,0.056897,0.017933,-0.027351,-0.022518,-0.047845,-0.038611,-0.037643,-0.027451,-0.52979,0.1883,0.072705,-0.067666,0.77127,-0.013875,0.14071,-0.024238,0.070132,-0.059879,0.029576,-0.03278,0.034772,0.013743,0.018524,0.34047,-0.18623,-0.093217,0.14839,-0.013875,0.63367,0.0051272,0.10244,-0.031948,0.01593,-0.050587,0.052195,0.01811,0.0058073,-0.0088361,0.0046253,-0.00020478,0.069464,-0.012419,0.14071,0.0051272,0.65933,0.02877,0.077244,0.023152,-0.028184,0.033728,0.021371,-0.0011336,0.014531,0.41423,-0.16967,-0.15322,0.056897,-0.024238,0.10244,0.02877,0.54766,-0.027174,0.06403,0.024511,0.01444,0.0047183,0.00036619,-0.041004,-0.69582,0.22132,0.076101,0.017933,0.070132,-0.031948,0.077244,-0.027174,0.63667,-0.090421,0.091794,0.0092711,-0.035397,0.014312,-0.023057,0.27864,-0.16524,-0.1058,-0.027351,-0.059879,0.01593,0.023152,0.06403,-0.090421,0.63977,-0.010115,0.07457,0.036934,-0.039121,0.015097,-0.3227,0.038735,-0.0065881,-0.022518,0.029576,-0.050587,-0.028184,0.024511,0.091794,-0.010115,0.55635,0.027875,0.053393,0.031751,-0.061978,0.63741,0.038419,-0.06449,-0.047845,-0.03278,0.052195,0.033728,0.01444,0.0092711,0.07457,0.027875,0.57323,0.054214,0.047592,0.053004,-0.034439,0.014395,0.0080013,-0.038611,0.034772,0.01811,0.021371,0.0047183,-0.035397,0.036934,0.053393,0.054214,0.55846,0.05971,0.057517,0.11084,0.073552,-0.023547,-0.037643,0.013743,0.0058073,-0.0011336,0.00036619,0.014312,-0.039121,0.031751,0.047592,0.05971,0.50099,0.055775,0.42814,0.15054,0.047159,-0.027451,0.018524,-0.0088361,0.014531,-0.041004,-0.023057,0.015097,-0.061978,0.053004,0.057517,0.055775,0.5508
24.564,0.099372,-0.73737,1.4354,-0.73394,0.52674,-0.19875,0.34892,-0.33495,0.23954,-0.10725,0.1365,0.10678,0.12984,0.078083,19.457,-0.81717,-1.5188,0.89653,-0.75768,0.44781,0.096728,0.57584,-0.64644,0.35152,-0.36467,0.50543,-0.011877,0.18819,0.38123,-0.81717,2.1139,0.31464,-0.25436,0.1121,-0.19631,-0.012305,-0.12782,0.14341,-0.13715,0.016361,0.024533,0.0097398,0.061712,0.08457,-1.5188,0.31464,1.4468,-0.2053,0.277,-0.17222,0.089217,-0.21715,0.14954,-0.15495,0.045619,-0.087125,0.0067815,-0.077051,-0.03275,0.89653,-0.25436,-0.2053,1.0727,-0.15143,0.17252,-0.03729,0.097027,-0.065476,0.037595,-0.035916,0.017726,-0.021101,-0.011387,0.00073202,-0.75768,0.1121,0.277,-0.15143,0.88514,0.0081604,0.14935,-0.070395,0.091918,-0.07366,0.085034,-0.035918,0.028696,-0.053635,-0.044661,0.44781,-0.19631,-0.17222,0.17252,0.0081604,0.67739,-0.0091704,0.091286,-0.040302,0.032237,-0.0084679,0.059612,0.019001,-0.024933,-0.036618,0.096728,-0.012305,0.089217,-0.03729,0.14935,-0.0091704,0.64893,0.042124,0.071511,0.0033506,-0.027946,0.029336,0.011252,-0.0033318,0.0033851,0.57584,-0.12782,-0.21715,0.097027,-0.070395,0.091286,0.042124,0.54969,-0.030694,0.04506,0.017361,0.023322,-0.0075016,0.0046922,-0.02462,-0.64644,0.14341,0.14954,-0.065476,0.091918,-0.040302,0.071511,-0.030694,0.63378,-0.046428,0.0651,-0.023787,-0.029706,0.01434,-0.021821,0.35152,-0.13715,-0.15495,0.037595,-0.07366,0.032237,0.0033506,0.04506,-0.046428,0.60251,-0.019028,0.044502,0.021719,-0.013511,0.025005,-0.36467,0.016361,0.045619,-0.035916,0.085034,-0.0084679,-0.027946,0.017361,0.0651,-0.019028,0.55659,0.029023,0.035113,0.0020992,-0.074391,0.50543,0.024533,-0.087125,0.017726,-0.035918,0.059612,0.029336,0.023322,-0.023787,0.044502,0.029023,0.55152,0.046986,0.029087,0.044745,-0.011877,0.0097398,0.0067815,-0.021101,0.028696,0.019001,0.011252,-0.0075016,-0.029706,0.021719,0.035113,0.046986,0.52365,0.058326,0.033795,0.18819,0.061712,-0.077051,-0.011387,-0.053635,-0.024933,-0.0033318,0.0046922,0.01434,-0.013511,0.0020992,0.029087,0.058326,0.52593,0.081047,0.38123,0.08457,-0.03275,0.00073202,-0.044661,-0.036618,0.0033851,-0.02462,-0.021821,0.025005,-0.074391,0.044745,0.033795,0.081047,0.54347
24.568,0.45772,-0.88476,1.3931,-0.6117,0.58741,-0.19747,0.32875,-0.25372,0.14885,-0.09364,0.14675,0.11164,0.038996,-0.022963,18.995,-0.69341,-2.135,0.67577,-0.77632,0.17452,-0.013494,0.54812,-0.56632,-0.0032848,-0.38652,0.33389,0.11738,0.15659,0.12233,-0.69341,2.2889,0.19216,-0.23697,0.24814,-0.064304,-0.02011,-0.14437,0.22362,-0.18606,0.039078,0.02072,-0.0038711,-0.056433,-0.0060106,-2.135,0.19216,1.7203,-0.14916,0.27583,-0.11329,0.12572,-0.2159,0.11934,-0.0054937,0.082742,-0.073824,-0.045541,-0.010134,0.088945,0.67577,-0.23697,-0.14916,1.0851,-0.12742,0.16592,-0.011759,0.10285,-0.091859,0.035629,-0.026837,-0.02865,-0.048337,-0.0039015,0.0096018,-0.77632,0.24814,0.27583,-0.12742,0.96158,0.069135,0.13608,-0.077695,0.13189,-0.091185,0.074991,-0.015429,0.00051806,-0.11789,-0.079748,0.17452,-0.064304,-0.11329,0.16592,0.069135,0.6902,0.037103,0.054058,-0.024863,0.0067417,0.016888,0.038718,-0.0068542,-0.051654,-0.039667,-0.013494,-0.02011,0.12572,-0.011759,0.13608,0.037103,0.70567,0.041212,0.02986,-0.0029197,-0.02321,0.0036988,-0.0017697,-0.002184,0.017471,0.54812,-0.14437,-0.2159,0.10285,-0.077695,0.054058,0.041212,0.56089,-0.040046,0.001706,-0.016239,0.016055,0.0078441,0.0043164,-0.035359,-0.56632,0.22362,0.11934,-0.091859,0.13189,-0.024863,0.02986,-0.040046,0.67648,-0.025615,0.067651,0.010163,-0.027325,-0.032527,-0.06108,-0.0032848,-0.18606,-0.0054937,0.035629,-0.091185,0.0067417,-0.0029197,0.001706,-0.025615,0.67389,0.041572,0.028836,-0.023618,0.0028928,0.052396,-0.38652,0.039078,0.082742,-0.026837,0.074991,0.016888,-0.02321,-0.016239,0.067651,0.041572,0.61361,0.035163,-0.014685,-0.0021162,-0.061293,0.33389,0.02072,-0.073824,-0.02865,-0.015429,0.038718,0.0036988,0.016055,0.010163,0.028836,0.035163,0.56485,0.059533,0.0013975,0.034034,0.11738,-0.0038711,-0.045541,-0.048337,0.00051806,-0.0068542,-0.0017697,0.0078441,-0.027325,-0.023618,-0.014685,0.059533,0.54575,0.065243,0.01111,0.15659,-0.056433,-0.010134,-0.0039015,-0.11789,-0.051654,-0.002184,0.0043164,-0.032527,0.0028928,-0.0021162,0.0013975,0.065243,0.56987,0.11607,0.12233,-0.0060106,0.088945,0.0096018,-0.079748,-0.039667,0.017471,-0.035359,-0.06108,0.052396,-0.061293,0.034034,0.01111,0.11607,0.6072
24.569,0.55594,-1.0206,1.4144,-0.59036,0.54401,-0.1498,0.25373,-0.20169,0.17478,-0.073633,0.13814,0.11363,-0.03591,-0.077286,20.313,-1.0341,-3.2919,0.49239,-0.98822,-0.059878,0.03621,0.46561,-0.55255,-0.11283,-0.25013,0.35746,0.20156,0.21919,0.11224,-1.0341,2.732,0.75706,-0.10829,0.26186,-0.095401,0.030529,-0.27668,0.27275,-0.073806,0.019117,-0.045769,-0.10091,-0.2181,0.01798,-3.2919,0.75706,2.7285,-0.022062,0.42412,-0.030572,0.11091,-0.26246,0.15318,0.013467,0.006271,-0.15894,-0.15416,-0.093773,0.11747,0.49239,-0.10829,-0.022062,1.1567,-0.046239,0.1496,0.0085035,0.060893,-0.079625,-0.0022147,-0.03544,-0.041707,-0.058065,-0.021952,0.00062168,-0.98822,0.26186,0.42412,-0.046239,1.0666,0.09351,0.15284,-0.069064,0.10127,-0.072128,0.05068,-0.029891,-0.0033264,-0.11075,-0.07935,-0.059878,-0.095401,-0.030572,0.1496,0.09351,0.75683,0.05179,0.072998,-0.031879,-0.013924,0.0094733,0.015596,-0.02262,-0.017728,-0.037957,0.03621,0.030529,0.11091,0.0085035,0.15284,0.05179,0.74339,0.025444,0.020999,-0.0023809,-0.024025,-0.0074137,-0.015265,-0.027254,-0.00024245,0.46561,-0.27668,-0.26246,0.060893,-0.069064,0.072998,0.025444,0.65491,-0.047554,-0.031735,-0.014563,0.012649,0.038311,0.057441,-0.023484,-0.55255,0.27275,0.15318,-0.079625,0.10127,-0.031879,0.020999,-0.047554,0.70266,0.010246,0.042177,-0.0059446,-0.04629,-0.057711,-0.064704,-0.11283,-0.073806,0.013467,-0.0022147,-0.072128,-0.013924,-0.0023809,-0.031735,0.010246,0.70476,0.053069,0.011846,-0.02273,-0.029037,0.053612,-0.25013,0.019117,0.006271,-0.03544,0.05068,0.0094733,-0.024025,-0.014563,0.042177,0.053069,0.61981,0.034287,-0.022438,-0.01356,-0.062158,0.35746,-0.045769,-0.15894,-0.041707,-0.029891,0.015596,-0.0074137,0.012649,-0.0059446,0.011846,0.034287,0.55808,0.066941,0.003656,0.02545,0.20156,-0.10091,-0.15416,-0.058065,-0.0033264,-0.02262,-0.015265,0.038311,-0.04629,-0.02273,-0.022438,0.066941,0.57557,0.083603,0.0091772,0.21919,-0.2181,-0.093773,-0.021952,-0.11075,-0.017728,-0.027254,0.057441,-0.057711,-0.029037,-0.01356,0.003656,0.083603,0.60647,0.12085,0.11224,0.01798,0.11747,0.00062168,-0.07935,-0.037957,-0.00024245,-0.023484,-0.064704,0.053612,-0.062158,0.02545,0.0091772,0.12085,0.61081
24.365,0.71538,-0.91974,1.2835,-0.54369,0.45463,-0.098033,0.28872,-0.087095,0.19548,-0.040009,0.17755,0.14975,-0.035381,-0.0556,20.442,-1.0848,-3.4232,0.68266,-1.1638,0.084379,-0.0032401,0.38555,-0.77734,-0.37478,-0.30279,0.27891,0.018426,0.13127,0.05912,-1.0848,2.7329,0.70932,-0.21951,0.23361,-0.1676,0.065906,-0.19204,0.32881,-0.04546,0.044076,-0.015739,-0.032319,-0.16366,0.039453,-3.4232,0.70932,2.7601,-0.15758,0.47935,-0.097146,0.16214,-0.19236,0.21044,0.044143,0.050307,-0.12063,-0.076545,-0.028447,0.13627,0.68266,-0.21951,-0.15758,1.2702,-0.11198,0.19175,-0.0053948,0.042636,-0.16224,-0.051735,-0.068713,-0.061951,-0.1009,-0.030779,-0.015842,-1.1638,0.23361,0.47935,-0.11198,1.0817,0.062956,0.13352,-0.0563,0.15253,-0.013202,0.053128,-0.028109,0.011862,-0.09844,-0.055144,0.084379,-0.1676,-0.097146,0.19175,0.062956,0.76756,0.026935,0.053581,-0.081034,-0.024492,-0.015307,-0.011439,-0.041246,-0.030444,-0.045331,-0.0032401,0.065906,0.16214,-0.0053948,0.13352,0.026935,0.75562,0.069837,0.028555,-0.01214,-0.010699,0.00099217,-0.011646,-0.025117,-0.00042017,0.38555,-0.19204,-0.19236,0.042636,-0.0563,0.053581,0.069837,0.66891,-0.016103,-0.040139,0.0019199,0.018994,0.039299,0.042802,-0.023822,-0.77734,0.32881,0.21044,-0.16224,0.15253,-0.081034,0.028555,-0.016103,0.7712,0.075658,0.055406,0.02332,-0.0036107,-0.045518,-0.051414,-0.37478,-0.04546,0.044143,-0.051735,-0.013202,-0.024492,-0.01214,-0.040139,0.075658,0.74924,0.061868,-0.0044689,0.0028667,-0.039773,0.036988,-0.30279,0.044076,0.050307,-0.068713,0.053128,-0.015307,-0.010699,0.0019199,0.055406,0.061868,0.60419,0.050479,-0.020906,-0.0031876,-0.052945,0.27891,-0.015739,-0.12063,-0.061951,-0.028109,-0.011439,0.00099217,0.018994,0.02332,-0.0044689,0.050479,0.56418,0.071304,-0.0018674,0.033564,0.018426,-0.032319,-0.076545,-0.1009,0.011862,-0.041246,-0.011646,0.039299,-0.0036107,0.0028667,-0.020906,0.071304,0.57918,0.098926,0.016091,0.13127,-0.16366,-0.028447,-0.030779,-0.09844,-0.030444,-0.025117,0.042802,-0.045518,-0.039773,-0.0031876,-0.0018674,0.098926,0.6093,0.13271,0.05912,0.039453,0.13627,-0.015842,-0.055144,-0.045331,-0.00042017,-0.023822,-0.051414,0.036988,-0.052945,0.033564,0.016091,0.13271,0.60456
24.725,0.64201,-1.0151,1.2809,-0.63481,0.48306,-0.053313,0.30744,-0.054248,0.1734,-0.032609,0.15809,0.13385,0.0045092,-0.088107,19.343,-1.1577,-3.2263,0.58369,-1.16,0.17645,-0.0072722,0.40292,-0.64217,-0.34307,-0.332,0.2135,-0.0052972,0.15725,0.016771,-1.1577,2.686,0.66365,-0.18068,0.26206,-0.16206,0.066203,-0.16614,0.27611,-0.066004,0.034126,-0.013888,-0.026673,-0.15895,0.042696,-3.2263,0.66365,2.5755,-0.12939,0.46172,-0.10651,0.11068,-0.20465,0.16536,0.057545,0.048217,-0.11237,-0.068888,-0.053471,0.12485,0.58369,-0.18068,-0.12939,1.1854,-0.098945,0.17463,-0.015332,0.037734,-0.15347,-0.049959,-0.065452,-0.051848,-0.092,-0.03628,-0.017531,-1.16,0.26206,0.46172,-0.098945,1.0899,0.045824,0.11061,-0.049527,0.13196,0.00041837,0.039119,-0.0075686,0.033716,-0.106,-0.023472,0.17645,-0.16206,-0.10651,0.17463,0.045824,0.75503,0.016541,0.051288,-0.068878,-0.012458,-0.018383,-0.016407,-0.036485,-0.015666,-0.04416,-0.0072722,0.066203,0.11068,-0.015332,0.11061,0.016541,0.77777,0.084829,0.044728,-0.037534,0.00016572,0.0060511,-0.0043011,0.002625,-0.011256,0.40292,-0.16614,-0.20465,0.037734,-0.049527,0.051288,0.084829,0.68182,0.003692,-0.045734,-0.0035945,0.030004,0.039755,0.046647,-0.013501,-0.64217,0.27611,0.16536,-0.15347,0.13196,-0.068878,0.044728,0.003692,0.76101,0.065812,0.049606,0.013062,-0.0058965,-0.022857,-0.053789,-0.34307,-0.066004,0.057545,-0.049959,0.00041837,-0.012458,-0.037534,-0.045734,0.065812,0.73977,0.059531,-0.0060389,-0.00051183,-0.042937,0.036916,-0.332,0.034126,0.048217,-0.065452,0.039119,-0.018383,0.00016572,-0.0035945,0.049606,0.059531,0.59801,0.043602,-0.021674,0.0062573,-0.048064,0.2135,-0.013888,-0.11237,-0.051848,-0.0075686,-0.016407,0.0060511,0.030004,0.013062,-0.0060389,0.043602,0.56824,0.076622,-0.0065977,0.031061,-0.0052972,-0.026673,-0.068888,-0.092,0.033716,-0.036485,-0.0043011,0.039755,-0.0058965,-0.00051183,-0.021674,0.076622,0.56978,0.091338,0.016275,0.15725,-0.15895,-0.053471,-0.03628,-0.106,-0.015666,0.002625,0.046647,-0.022857,-0.042937,0.0062573,-0.0065977,0.091338,0.60358,0.1097,0.016771,0.042696,0.12485,-0.017531,-0.023472,-0.04416,-0.011256,-0.013501,-0.053789,0.036916,-0.048064,0.031061,0.016275,0.1097,0.59063
24.499,0.64833,-1.1153,1.2192,-0.66032,0.50061,-0.02783,0.31453,-0.088201,0.15693,-0.03811,0.15159,0.13229,-0.0035052,-0.093218,19.054,-0.59475,-3.0054,0.4364,-0.92264,0.013104,0.18356,0.33381,-0.49596,-0.34991,-0.30568,0.21815,0.12916,0.2006,0.059219,-0.59475,2.7088,0.62695,-0.25169,0.21122,-0.15598,0.11577,-0.13733,0.23624,-0.084575,0.031284,-0.020911,-0.013778,-0.14595,0.068334,-3.0054,0.62695,2.6491,-0.084088,0.41538,-0.078508,0.05688,-0.18292,0.17434,0.055725,0.05462,-0.10837,-0.11242,-0.077373,0.12186,0.4364,-0.25169,-0.084088,1.23,-0.04757,0.16286,-0.042559,0.043909,-0.11908,-0.013179,-0.06682,-0.063495,-0.086213,-0.02742,-0.041311,-0.92264,0.21122,0.41538,-0.04757,1.0672,0.052174,0.11762,-0.035349,0.12894,0.012829,0.050095,-0.0045909,0.035618,-0.094631,-0.040112,0.013104,-0.15598,-0.078508,0.16286,0.052174,0.74901,0.017535,0.0539,-0.065445,0.0046149,-0.0017599,-0.011654,-0.047124,-0.023201,-0.045184,0.18356,0.11577,0.05688,-0.042559,0.11762,0.017535,0.81557,0.08431,0.030815,-0.025483,0.0045313,-0.001447,0.014692,0.0071267,-0.013463,0.33381,-0.13733,-0.18292,0.043909,-0.035349,0.0539,0.08431,0.66916,0.01151,-0.033034,0.0060734,0.021861,0.038782,0.044209,-0.01293,-0.49596,0.23624,0.17434,-0.11908,0.12894,-0.065445,0.030815,0.01151,0.74766,0.063685,0.037978,0.011824,-0.0081023,-0.020103,-0.044084,-0.34991,-0.084575,0.055725,-0.013179,0.012829,0.0046149,-0.025483,-0.033034,0.063685,0.73285,0.06779,-0.010839,-0.0021814,-0.04002,0.018575,-0.30568,0.031284,0.05462,-0.06682,0.050095,-0.0017599,0.0045313,0.0060734,0.037978,0.06779,0.62175,0.065895,-0.010166,0.0080562,-0.050337,0.21815,-0.020911,-0.10837,-0.063495,-0.0045909,-0.011654,-0.001447,0.021861,0.011824,-0.010839,0.065895,0.58897,0.091495,0.0018273,0.028624,0.12916,-0.013778,-0.11242,-0.086213,0.035618,-0.047124,0.014692,0.038782,-0.0081023,-0.0021814,-0.010166,0.091495,0.5814,0.093938,0.0070098,0.2006,-0.14595,-0.077373,-0.02742,-0.094631,-0.023201,0.0071267,0.044209,-0.020103,-0.04002,0.0080562,0.0018273,0.093938,0.59879,0.10236,0.059219,0.068334,0.12186,-0.041311,-0.040112,-0.045184,-0.013463,-0.01293,-0.044084,0.018575,-0.050337,0.028624,0.0070098,0.10236,0.59185
23.894,0.5825,-1.094,1.192,-0.63725,0.50438,-0.021257,0.3026,-0.060322,0.14165,-0.027111,0.14389,0.11585,-0.0032121,-0.094237,21.86,-0.27201,-3.095,0.60398,-0.92453,0.054332,0.17199,0.33856,-0.59228,-0.30022,-0.33184,0.28238,0.23213,0.254,0.063336,-0.27201,2.6898,0.59077,-0.1729,0.19561,-0.11967,0.10753,-0.11027,0.19284,-0.067585,0.013462,-0.020522,0.012538,-0.13032,0.054544,-3.095,0.59077,2.6948,-0.11858,0.43213,-0.09854,0.062417,-0.17441,0.17691,0.05984,0.052877,-0.10575,-0.10274,-0.082222,0.10557,0.60398,-0.1729,-0.11858,1.1947,-0.066222,0.1658,-0.043161,0.048907,-0.11169,-0.010891,-0.065914,-0.051896,-0.073048,-0.016357,-0.039828,-0.92453,0.19561,0.43213,-0.066222,1.049,0.044439,0.12542,-0.043233,0.12381,0.0036738,0.042508,-0.0048083,0.042137,-0.084851,-0.032344,0.054332,-0.11967,-0.09854,0.1658,0.044439,0.73797,0.01776,0.052682,-0.060938,-0.0027179,-0.0061932,-0.0043135,-0.041604,-0.014693,-0.037923,0.17199,0.10753,0.062417,-0.043161,0.12542,0.01776,0.78422,0.074565,0.02879,-0.027311,0.0065185,0.0022793,0.02122,0.0065903,-0.012131,0.33856,-0.11027,-0.17441,0.048907,-0.043233,0.052682,0.074565,0.64574,0.014325,-0.022767,0.0035152,0.015542,0.031588,0.04057,-0.01237,-0.59228,0.19284,0.17691,-0.11169,0.12381,-0.060938,0.02879,0.014325,0.72541,0.063737,0.037366,0.015362,-0.013202,-0.01905,-0.041242,-0.30022,-0.067585,0.05984,-0.010891,0.0036738,-0.0027179,-0.027311,-0.022767,0.063737,0.70496,0.063808,-0.0075864,0.00049352,-0.041308,0.015086,-0.33184,0.013462,0.052877,-0.065914,0.042508,-0.0061932,0.0065185,0.0035152,0.037366,0.063808,0.60722,0.069967,-0.012465,0.0066334,-0.042732,0.28238,-0.020522,-0.10575,-0.051896,-0.0048083,-0.0043135,0.0022793,0.015542,0.015362,-0.0075864,0.069967,0.5812,0.092405,0.0070555,0.033333,0.23213,0.012538,-0.10274,-0.073048,0.042137,-0.041604,0.02122,0.031588,-0.013202,0.00049352,-0.012465,0.092405,0.58097,0.094017,0.0097828,0.254,-0.13032,-0.082222,-0.016357,-0.084851,-0.014693,0.0065903,0.04057,-0.01905,-0.041308,0.0066334,0.0070555,0.094017,0.58449,0.10167,0.063336,0.054544,0.10557,-0.039828,-0.032344,-0.037923,-0.012131,-0.01237,-0.041242,0.015086,-0.042732,0.033333,0.0097828,0.10167,0.57899
23.835,0.50898,-1.0281,1.1943,-0.66137,0.54265,-0.012237,0.32924,-0.060368,0.1048,-0.045421,0.13223,0.13929,0.038111,-0.064771,20.1,-0.036242,-2.7739,0.45886,-0.85131,-0.013563,0.1777,0.30655,-0.52601,-0.28559,-0.31154,0.23742,0.20593,0.21856,0.063253,-0.036242,2.6485,0.54864,-0.17198,0.1748,-0.14517,0.10493,-0.10149,0.17942,-0.048034,0.012482,-0.017139,0.0047181,-0.13336,0.042335,-2.7739,0.54864,2.5901,-0.079112,0.40864,-0.064307,0.072237,-0.15096,0.16606,0.036396,0.047419,-0.096943,-0.073982,-0.052174,0.11041,0.45886,-0.17198,-0.079112,1.1811,-0.019006,0.18085,-0.047367,0.036177,-0.097843,0.0079891,-0.044301,-0.031142,-0.069321,-0.02443,-0.043507,-0.85131,0.1748,0.40864,-0.019006,1.041,0.048563,0.11326,-0.060823,0.10869,0.021919,0.063403,0.012087,0.031718,-0.099397,-0.04646,-0.013563,-0.14517,-0.064307,0.18085,0.048563,0.73746,0.023607,0.058984,-0.054143,-0.0087523,-0.0040098,-0.001742,-0.027086,-0.00241,-0.029583,0.1777,0.10493,0.072237,-0.047367,0.11326,0.023607,0.76159,0.078701,0.03188,-0.031059,0.005518,0.0037412,0.024523,0.016108,-0.0029725,0.30655,-0.10149,-0.15096,0.036177,-0.060823,0.058984,0.078701,0.64651,0.027621,-0.027698,-0.0065452,0.0059846,0.036706,0.048928,0.0060638,-0.52601,0.17942,0.16606,-0.097843,0.10869,-0.054143,0.03188,0.027621,0.71233,0.068081,0.037312,0.015721,-0.014283,-0.015757,-0.032489,-0.28559,-0.048034,0.036396,0.0079891,0.021919,-0.0087523,-0.031059,-0.027698,0.068081,0.70443,0.079065,0.0068487,-0.012244,-0.05987,-0.0011734,-0.31154,0.012482,0.047419,-0.044301,0.063403,-0.0040098,0.005518,-0.0065452,0.037312,0.079065,0.61007,0.077537,-0.018238,-0.012319,-0.054683,0.23742,-0.017139,-0.096943,-0.031142,0.012087,-0.001742,0.0037412,0.0059846,0.015721,0.0068487,0.077537,0.5803,0.088583,0.0017324,0.023157,0.20593,0.0047181,-0.073982,-0.069321,0.031718,-0.027086,0.024523,0.036706,-0.014283,-0.012244,-0.018238,0.088583,0.5761,0.098612,0.014313,0.21856,-0.13336,-0.052174,-0.02443,-0.099397,-0.00241,0.016108,0.048928,-0.015757,-0.05987,-0.012319,0.0017324,0.098612,0.59575,0.11482,0.063253,0.042335,0.11041,-0.043507,-0.04646,-0.029583,-0.0029725,0.0060638,-0.032489,-0.0011734,-0.054683,0.023157,0.014313,0.11482,0.59424
